0	0.000314849927050465
0.005	0.000159127470225793
0.01	-1.94265256820071e-05
0.015	-0.00042863760873729
0.02	-0.000831409026922972
0.025	-0.000680369266323077
0.03	-4.57692164241483e-05
0.035	0.000577122351893692
0.04	0.000803096394612566
0.045	0.000797827926104906
0.05	0.000483455543856459
0.055	-0.000285791347817353
0.06	-0.000794524524311902
0.065	-0.000722517014384365
0.07	-0.000394679181910004
0.075	-4.81077789058978e-05
0.08	0.000172012023022429
0.085	0.000367544013630468
0.09	0.000525023439099967
0.095	0.000497508855588233
0.1	0.000303733833625015
0.105	-7.12600414910562e-06
0.11	-0.000411068270492897
0.115	-0.000739490830638655
0.12	-0.00064933517426043
0.125	-0.000245977635588036
0.13	0.000105277160048505
0.135	0.000438969233313414
0.14	0.000731096196965449
0.145	0.000657918535287462
0.15	0.000170846049717929
0.155	-0.000281686415187387
0.16	-0.00053049130058173
0.165	-0.000598400145548225
0.17	-0.000317396239398224
0.175	-2.00004590346977e-05
0.18	0.00022060918566054
0.185	0.000535567688395703
0.19	0.00043019170236972
0.195	0.00012869864986047
0.2	6.5473197526409e-05
0.205	-0.000104299437195571
0.21	-0.000327931087190569
0.215	-0.000405206717421937
0.22	-0.00043389214909178
0.225	-0.000187428263605999
0.23	0.000313109672189446
0.235	0.000511568783192762
0.24	0.00040268025269245
0.245	0.000303743931536063
0.25	2.83630310586857e-06
0.255	-0.000354272036913561
0.26	-0.000410472400298966
0.265	-0.000453208009866114
0.27	-0.000292801464001348
0.275	0.000369313517613143
0.28	0.000798429715763938
0.285	0.000505718024440506
0.29	-0.000210840700118399
0.295	-0.000829633603475198
0.3	-0.000646395518527303
0.305	0.000228813827863037
0.31	0.000640367303642194
0.315	0.000275648450595057
0.32	-8.02890412662629e-05
0.325	1.0852539261441e-06
0.33	0.000173785705451058
0.335	-0.000128878195216298
0.34	-0.000594289989860814
0.345	-0.000425687506889283
0.35	7.77775493014358e-05
0.355	0.000241111215561474
0.36	0.000253405469425447
0.365	0.000440156098847671
0.37	0.000599977220633383
0.375	0.000309607225626169
0.38	-0.000548624126063929
0.385	-0.00116039194047208
0.39	-0.000675660454811105
0.395	0.000176131928417055
0.4	0.000418497845349456
0.405	0.000327757461299833
0.41	0.000449526017947004
0.415	0.000772095033709876
0.42	0.000613445456489932
0.425	-0.000257665224939366
0.43	-0.0010819419800443
0.435	-0.00136528688610287
0.44	-0.000874115735572294
0.445	0.000171452017822913
0.45	0.000914355522346931
0.455	0.00105602849768195
0.46	0.000728776785694304
0.465	0.000235850059334228
0.47	3.03665557899202e-05
0.475	-6.91551894455189e-05
0.48	-0.000456705581575782
0.485	-0.000860647847919575
0.49	-0.000838401384711676
0.495	-0.000406358066165608
0.5	0.000204825020571142
0.505	0.000647405972540188
0.51	0.0006643836190366
0.515	0.000411480765088875
0.52	0.000231755921022967
0.525	0.000326594970033632
0.53	0.000160920303865031
0.535	-0.00074004700559605
0.54	-0.00148587693410768
0.545	-0.00105500446371972
0.55	0.000265127182752054
0.555	0.00125566507271613
0.56	0.00129137628974229
0.565	0.000801962107856538
0.57	0.000119357979882794
0.575	-0.000450259300833429
0.58	-0.00066159704516828
0.585	-0.000862397156080151
0.59	-0.00101636334066766
0.595	-0.000661010576477737
0.6	0.000188440110434203
0.605	0.00107652878656374
0.61	0.00134758048336981
0.615	0.000859337149642173
0.62	0.000230592036941445
0.625	-0.000320291673245031
0.63	-0.000903373707779507
0.635	-0.00107021922210622
0.64	-0.000723647819102109
0.645	-0.000319119432271607
0.65	0.000243473455903617
0.655	0.00100042713832494
0.66	0.00122991372551815
0.665	0.000575995377418076
0.67	-0.000360097376786275
0.675	-0.000864732584727443
0.68	-0.000591924615684205
0.685	6.49215492187967e-05
0.69	0.000174981624284875
0.695	-0.000164563993362917
0.7	-0.000234229110566577
0.705	-4.86493293024662e-05
0.71	0.000158591142886664
0.715	0.000351781437178487
0.72	0.000432570308291843
0.725	0.000218305443561718
0.73	-9.37252423705166e-05
0.735	-0.000207882589582321
0.74	-0.000306233486659649
0.745	-0.000407511504132252
0.75	-0.000173926948385671
0.755	0.000323683867014503
0.76	0.000310804885479133
0.765	-0.000271691724976288
0.77	-0.000227784570843368
0.775	0.000564879980400285
0.78	0.000779730965617124
0.785	-3.28373079067234e-05
0.79	-0.000675632598504758
0.795	-0.000337842556686469
0.8	-8.83387605399916e-06
0.805	-0.000371796456863975
0.81	-0.000582548777119773
0.815	4.85387283048326e-05
0.82	0.000950092158252625
0.825	0.00116669941570663
0.83	0.000710068982247929
0.835	-0.000150504065758389
0.84	-0.00120777960432703
0.845	-0.00153444589223562
0.85	-0.00079505493218593
0.855	0.000224168737651822
0.86	0.000766271783060139
0.865	0.000756319921920041
0.87	0.000732317882882635
0.875	0.00083418202084195
0.88	0.000723537218104474
0.885	8.19127756645488e-05
0.89	-0.0010614201025251
0.895	-0.00186286531854692
0.9	-0.00154673596765364
0.905	-0.000366520676075897
0.91	0.000748127118647743
0.915	0.00129374270853039
0.92	0.00143131771531203
0.925	0.00102444832857297
0.93	-6.48312643822064e-06
0.935	-0.000833687001938431
0.94	-0.0008401263186042
0.945	-0.000687915709846196
0.95	-0.000819635779429634
0.955	-0.000514629486038397
0.96	0.00047590840392568
0.965	0.00126681668293217
0.97	0.00121120174362582
0.975	0.000765108943590103
0.98	0.000298526300787479
0.985	-0.000485356192862695
0.99	-0.00133597703152509
0.995	-0.00169601249193979
1	-0.0013646621149911
1.005	-0.00033899878028375
1.01	0.000878098228274429
1.015	0.00164676039227685
1.02	0.00195059583750997
1.025	0.0016971075594832
1.03	0.000324873866383226
1.035	-0.00149169670271913
1.04	-0.00217898422332531
1.045	-0.00164624796318186
1.05	-0.000741767412838794
1.055	0.000201936550800924
1.06	0.00106368114337301
1.065	0.00138625015913588
1.07	0.00104787538964619
1.075	0.000693694170022037
1.08	0.000416788928833078
1.085	-0.000338407784943425
1.09	-0.00137870602521948
1.095	-0.00175220623945244
1.1	-0.0010327196980906
1.105	0.000118224389534416
1.11	0.000990506615529483
1.115	0.00138508279301606
1.12	0.00107949177195343
1.125	0.000242335687109291
1.13	-0.000358309069796818
1.135	-0.000569061390052616
1.14	-0.000660972622260345
1.145	-0.000511103709818558
1.15	-0.000324938504475392
1.155	-0.000244149633362037
1.16	0.000207798103871883
1.165	0.000731753002829508
1.17	0.000593007844297418
1.175	0.000227703567171226
1.18	0.000172674051943928
1.185	0.000121742505270013
1.19	-0.000142868830258803
1.195	-0.000517539892649867
1.2	-0.000704289825664427
1.205	-0.000494122233080025
1.21	-0.00012296301875563
1.215	0.000144576133576116
1.22	0.000372306448532154
1.225	0.000738196846145059
1.23	0.000893919999377392
1.235	0.000426751932495712
1.24	-0.000220141326655704
1.245	-0.000653940221031275
1.25	-0.000910941043532384
1.255	-0.000860594224529867
1.26	-0.000328443388465475
1.265	0.000478271340675487
1.27	0.000802011204596469
1.275	0.000649215868167067
1.28	0.000750494582047327
1.285	0.000684927433397051
1.29	-0.000219552420538355
1.295	-0.00128209677581848
1.3	-0.00144835686606614
1.305	-0.000780387643661102
1.31	1.11060594244401e-05
1.315	0.000743471930525479
1.32	0.00141729539372106
1.325	0.00143485846429653
1.33	0.000436710757712397
1.335	-0.000740576717062419
1.34	-0.00130492518106715
1.345	-0.00111700370348682
1.35	-0.000390492073176326
1.355	0.000157465213022537
1.36	0.000438469119172537
1.365	0.00084182665784493
1.37	0.00103794407253202
1.375	0.000658589617508524
1.38	-5.91399552084899e-05
1.385	-0.000705447790280852
1.39	-0.00102743068555701
